"TIME","GEO","CITIZEN","AGE","SEX","Value"
"2013","Croatia","Armenia","Total","Total",":"
"2013","Croatia","Georgia","Total","Total",":"
"2013","Croatia","Iraq","Total","Total",":"
"2013","Croatia","Syria","Total","Total",":"
"2013","Italy","Reporting country","Total","Total","55,297,506"
"2013","Italy","Former Yugoslav Republic of Macedonia, the","Total","Total","74,415"
"2013","Italy","Turkey","Total","Total","17,895"
"2013","Italy","Serbia","Total","Total","41,678"
"2013","Italy","Russia","Total","Total","29,654"
"2013","Italy","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","0"
"2013","Italy","Eritrea","Total","Total","10,448"
"2013","Italy","Somalia","Total","Total","7,121"
"2013","Italy","Congo","Total","Total","3,501"
"2013","Italy","Guinea","Total","Total","3,751"
"2013","Italy","Nigeria","Total","Total","56,640"
"2013","Italy","China (including Hong Kong)","Total","Total","213,564"
"2013","Italy","Afghanistan","Total","Total","4,574"
"2013","Italy","Bangladesh","Total","Total","88,507"
"2013","Italy","Iran","Total","Total","8,260"
"2013","Italy","Pakistan","Total","Total","77,485"
"2013","Italy","Armenia","Total","Total","720"
"2013","Italy","Georgia","Total","Total","9,017"
"2013","Italy","Iraq","Total","Total","2,513"
"2013","Italy","Syria","Total","Total","4,010"
"2013","Cyprus","Reporting country","Total","Total","688,084"
"2013","Cyprus","Former Yugoslav Republic of Macedonia, the","Total","Total",":"
"2013","Cyprus","Turkey","Total","Total",":"
"2013","Cyprus","Serbia","Total","Total",":"
"2013","Cyprus","Russia","Total","Total",":"
"2013","Cyprus","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total",":"
"2013","Cyprus","Eritrea","Total","Total",":"
"2013","Cyprus","Somalia","Total","Total",":"
"2013","Cyprus","Congo","Total","Total",":"
"2013","Cyprus","Guinea","Total","Total",":"
"2013","Cyprus","Nigeria","Total","Total",":"
"2013","Cyprus","China (including Hong Kong)","Total","Total",":"
"2013","Cyprus","Afghanistan","Total","Total",":"
"2013","Cyprus","Bangladesh","Total","Total",":"
"2013","Cyprus","Iran","Total","Total",":"
"2013","Cyprus","Pakistan","Total","Total",":"
"2013","Cyprus","Armenia","Total","Total",":"
"2013","Cyprus","Georgia","Total","Total",":"
"2013","Cyprus","Iraq","Total","Total",":"
"2013","Cyprus","Syria","Total","Total",":"
"2013","Latvia","Reporting country","Total","Total","1,708,411"
"2013","Latvia","Former Yugoslav Republic of Macedonia, the","Total","Total","5"
"2013","Latvia","Turkey","Total","Total","78"
"2013","Latvia","Serbia","Total","Total","6"
"2013","Latvia","Russia","Total","Total","36,147"
"2013","Latvia","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","0"
"2013","Latvia","Eritrea","Total","Total","0"
"2013","Latvia","Somalia","Total","Total","1"
"2013","Latvia","Congo","Total","Total","0"
"2013","Latvia","Guinea","Total","Total","0"
"2013","Latvia","Nigeria","Total","Total","15"
"2013","Latvia","China (including Hong Kong)","Total","Total","50"
"2013","Latvia","Afghanistan","Total","Total","3"
"2013","Latvia","Bangladesh","Total","Total","3"
"2013","Latvia","Iran","Total","Total","3"
"2013","Latvia","Pakistan","Total","Total","16"
"2013","Latvia","Armenia","Total","Total","178"
"2013","Latvia","Georgia","Total","Total","103"
"2013","Latvia","Iraq","Total","Total","2"
"2013","Latvia","Syria","Total","Total","6"
"2013","Lithuania","Reporting country","Total","Total","2,947,856"
"2013","Lithuania","Former Yugoslav Republic of Macedonia, the","Total","Total",":"
"2013","Lithuania","Turkey","Total","Total",":"
"2013","Lithuania","Serbia","Total","Total",":"
"2013","Lithuania","Russia","Total","Total",":"
"2013","Lithuania","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total",":"
"2013","Lithuania","Eritrea","Total","Total",":"
"2013","Lithuania","Somalia","Total","Total",":"
"2013","Lithuania","Congo","Total","Total",":"
"2013","Lithuania","Guinea","Total","Total",":"
"2013","Lithuania","Nigeria","Total","Total",":"
"2013","Lithuania","China (including Hong Kong)","Total","Total",":"
"2013","Lithuania","Afghanistan","Total","Total",":"
"2013","Lithuania","Bangladesh","Total","Total",":"
"2013","Lithuania","Iran","Total","Total",":"
"2013","Lithuania","Pakistan","Total","Total",":"
"2013","Lithuania","Armenia","Total","Total",":"
"2013","Lithuania","Georgia","Total","Total",":"
"2013","Lithuania","Iraq","Total","Total",":"
"2013","Lithuania","Syria","Total","Total",":"
"2013","Luxembourg","Reporting country","Total","Total","298,195"
"2013","Luxembourg","Former Yugoslav Republic of Macedonia, the","Total","Total",":"
"2013","Luxembourg","Turkey","Total","Total",":"
"2013","Luxembourg","Serbia","Total","Total",":"
"2013","Luxembourg","Russia","Total","Total",":"
"2013","Luxembourg","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total",":"
"2013","Luxembourg","Eritrea","Total","Total",":"
"2013","Luxembourg","Somalia","Total","Total",":"
"2013","Luxembourg","Congo","Total","Total",":"
"2013","Luxembourg","Guinea","Total","Total",":"
"2013","Luxembourg","Nigeria","Total","Total",":"
"2013","Luxembourg","China (including Hong Kong)","Total","Total",":"
"2013","Luxembourg","Afghanistan","Total","Total",":"
"2013","Luxembourg","Bangladesh","Total","Total",":"
"2013","Luxembourg","Iran","Total","Total",":"
"2013","Luxembourg","Pakistan","Total","Total",":"
"2013","Luxembourg","Armenia","Total","Total",":"
"2013","Luxembourg","Georgia","Total","Total",":"
"2013","Luxembourg","Iraq","Total","Total",":"
"2013","Luxembourg","Syria","Total","Total",":"
"2013","Hungary","Reporting country","Total","Total","9,767,441"
"2013","Hungary","Former Yugoslav Republic of Macedonia, the","Total","Total","140"
"2013","Hungary","Turkey","Total","Total","1,727"
"2013","Hungary","Serbia","Total","Total","4,894"
"2013","Hungary","Russia","Total","Total","3,390"
"2013","Hungary","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","0"
"2013","Hungary","Eritrea","Total","Total","16"
"2013","Hungary","Somalia","Total","Total","455"
"2013","Hungary","Congo","Total","Total","40"
"2013","Hungary","Guinea","Total","Total","10"
"2013","Hungary","Nigeria","Total","Total","1,164"
"2013","Hungary","China (including Hong Kong)","Total","Total","11,504"
"2013","Hungary","Afghanistan","Total","Total","1,042"
"2013","Hungary","Bangladesh","Total","Total","29"
"2013","Hungary","Iran","Total","Total","1,768"
"2013","Hungary","Pakistan","Total","Total","195"
"2013","Hungary","Armenia","Total","Total","176"
"2013","Hungary","Georgia","Total","Total","215"
"2013","Hungary","Iraq","Total","Total","566"
"2013","Hungary","Syria","Total","Total","786"
"2013","Malta","Reporting country","Total","Total","398,898"
"2013","Malta","Former Yugoslav Republic of Macedonia, the","Total","Total",":"
"2013","Malta","Turkey","Total","Total",":"
"2013","Malta","Serbia","Total","Total",":"
"2013","Malta","Russia","Total","Total",":"
"2013","Malta","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total",":"
"2013","Malta","Eritrea","Total","Total",":"
"2013","Malta","Somalia","Total","Total",":"
"2013","Malta","Congo","Total","Total",":"
"2013","Malta","Guinea","Total","Total",":"
"2013","Malta","Nigeria","Total","Total",":"
"2013","Malta","China (including Hong Kong)","Total","Total",":"
"2013","Malta","Afghanistan","Total","Total",":"
"2013","Malta","Bangladesh","Total","Total",":"
"2013","Malta","Iran","Total","Total",":"
"2013","Malta","Pakistan","Total","Total",":"
"2013","Malta","Armenia","Total","Total",":"
"2013","Malta","Georgia","Total","Total",":"
"2013","Malta","Iraq","Total","Total",":"
"2013","Malta","Syria","Total","Total",":"
"2013","Netherlands","Reporting country","Total","Total","15,983,332"
"2013","Netherlands","Former Yugoslav Republic of Macedonia, the","Total","Total","856"
"2013","Netherlands","Turkey","Total","Total","81,934"
"2013","Netherlands","Serbia","Total","Total","2,116"
"2013","Netherlands","Russia","Total","Total","6,016"
"2013","Netherlands","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","0"
"2013","Netherlands","Eritrea","Total","Total","300"
"2013","Netherlands","Somalia","Total","Total","838"
"2013","Netherlands","Congo","Total","Total","488"
"2013","Netherlands","Guinea","Total","Total","425"
"2013","Netherlands","Nigeria","Total","Total","3,187"
"2013","Netherlands","China (including Hong Kong)","Total","Total","25,906"
"2013","Netherlands","Afghanistan","Total","Total","3,894"
"2013","Netherlands","Bangladesh","Total","Total","534"
"2013","Netherlands","Iran","Total","Total","4,531"
"2013","Netherlands","Pakistan","Total","Total","2,921"
"2013","Netherlands","Armenia","Total","Total","894"
"2013","Netherlands","Georgia","Total","Total","551"
"2013","Netherlands","Iraq","Total","Total","6,083"
"2013","Netherlands","Syria","Total","Total","846"
"2013","Austria","Reporting country","Total","Total","7,448,942"
"2013","Austria","Former Yugoslav Republic of Macedonia, the","Total","Total","19,323"
"2013","Austria","Turkey","Total","Total","113,866"
"2013","Austria","Serbia","Total","Total","111,303"
"2013","Austria","Russia","Total","Total","27,173"
"2013","Austria","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","0"
"2013","Austria","Eritrea","Total","Total","95"
"2013","Austria","Somalia","Total","Total","1,901"
"2013","Austria","Congo","Total","Total","313"
"2013","Austria","Guinea","Total","Total","254"
"2013","Austria","Nigeria","Total","Total","5,745"
"2013","Austria","China (including Hong Kong)","Total","Total","10,193"
"2013","Austria","Afghanistan","Total","Total","11,844"
"2013","Austria","Bangladesh","Total","Total","1,752"
"2013","Austria","Iran","Total","Total","6,996"
"2013","Austria","Pakistan","Total","Total","3,641"
"2013","Austria","Armenia","Total","Total","2,889"
"2013","Austria","Georgia","Total","Total","2,599"
"2013","Austria","Iraq","Total","Total","2,976"
"2013","Austria","Syria","Total","Total","2,542"
"2013","Poland","Reporting country","Total","Total","38,465,671"
"2013","Poland","Former Yugoslav Republic of Macedonia, the","Total","Total","54"
"2013","Poland","Turkey","Total","Total","672"
"2013","Poland","Serbia","Total","Total","252"
"2013","Poland","Russia","Total","Total","4,286"
"2013","Poland","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","0"
"2013","Poland","Eritrea","Total","Total","0"
"2013","Poland","Somalia","Total","Total","11"
"2013","Poland","Congo","Total","Total","16"
"2013","Poland","Guinea","Total","Total","21"
"2013","Poland","Nigeria","Total","Total","190"
"2013","Poland","China (including Hong Kong)","Total","Total","1,007"
"2013","Poland","Afghanistan","Total","Total","137"
"2013","Poland","Bangladesh","Total","Total","40"
"2013","Poland","Iran","Total","Total","44"
"2013","Poland","Pakistan","Total","Total","172"
"2013","Poland","Armenia","Total","Total","1,831"
"2013","Poland","Georgia","Total","Total","161"
"2013","Poland","Iraq","Total","Total","223"
"2013","Poland","Syria","Total","Total","169"
"2013","Portugal","Reporting country","Total","Total","10,070,247"
"2013","Portugal","Former Yugoslav Republic of Macedonia, the","Total","Total","21"
"2013","Portugal","Turkey","Total","Total","537"
"2013","Portugal","Serbia","Total","Total","215"
"2013","Portugal","Russia","Total","Total","4,581"
"2013","Portugal","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","0"
"2013","Portugal","Eritrea","Total","Total","38"
"2013","Portugal","Somalia","Total","Total","58"
"2013","Portugal","Congo","Total","Total","91"
"2013","Portugal","Guinea","Total","Total","1,603"
"2013","Portugal","Nigeria","Total","Total","350"
"2013","Portugal","China (including Hong Kong)","Total","Total","17,460"
"2013","Portugal","Afghanistan","Total","Total","27"
"2013","Portugal","Bangladesh","Total","Total","1,351"
"2013","Portugal","Iran","Total","Total","447"
"2013","Portugal","Pakistan","Total","Total","2,425"
"2013","Portugal","Armenia","Total","Total","73"
"2013","Portugal","Georgia","Total","Total","949"
"2013","Portugal","Iraq","Total","Total","84"
"2013","Portugal","Syria","Total","Total","34"
"2013","Romania","Reporting country","Total","Total","19,949,211"
"2013","Romania","Former Yugoslav Republic of Macedonia, the","Total","Total","0"
"2013","Romania","Turkey","Total","Total","7,950"
"2013","Romania","Serbia","Total","Total","1,460"
"2013","Romania","Russia","Total","Total","668"
"2013","Romania","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","0"
"2013","Romania","Eritrea","Total","Total","14"
"2013","Romania","Somalia","Total","Total","20"
"2013","Romania","Congo","Total","Total","41"
"2013","Romania","Guinea","Total","Total","22"
"2013","Romania","Nigeria","Total","Total","316"
"2013","Romania","China (including Hong Kong)","Total","Total","6,413"
"2013","Romania","Afghanistan","Total","Total","137"
"2013","Romania","Bangladesh","Total","Total","44"
"2013","Romania","Iran","Total","Total","1,128"
"2013","Romania","Pakistan","Total","Total","539"
"2013","Romania","Armenia","Total","Total","92"
"2013","Romania","Georgia","Total","Total","40"
"2013","Romania","Iraq","Total","Total","1,343"
"2013","Romania","Syria","Total","Total","2,582"
"2013","Slovenia","Reporting country","Total","Total","1,967,436"
"2013","Slovenia","Former Yugoslav Republic of Macedonia, the","Total","Total","9,550"
"2013","Slovenia","Turkey","Total","Total","83"
"2013","Slovenia","Serbia","Total","Total","7,784"
"2013","Slovenia","Russia","Total","Total","844"
"2013","Slovenia","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","0"
"2013","Slovenia","Eritrea","Total","Total","1"
"2013","Slovenia","Somalia","Total","Total","15"
"2013","Slovenia","Congo","Total","Total","4"
"2013","Slovenia","Guinea","Total","Total","2"
"2013","Slovenia","Nigeria","Total","Total","38"
"2013","Slovenia","China (including Hong Kong)","Total","Total","953"
"2013","Slovenia","Afghanistan","Total","Total","11"
"2013","Slovenia","Bangladesh","Total","Total","1"
"2013","Slovenia","Iran","Total","Total","38"
"2013","Slovenia","Pakistan","Total","Total","9"
"2013","Slovenia","Armenia","Total","Total","4"
"2013","Slovenia","Georgia","Total","Total","12"
"2013","Slovenia","Iraq","Total","Total","7"
"2013","Slovenia","Syria","Total","Total","14"
"2013","Slovakia","Reporting country","Total","Total","5,337,911"
"2013","Slovakia","Former Yugoslav Republic of Macedonia, the","Total","Total","403"
"2013","Slovakia","Turkey","Total","Total","214"
"2013","Slovakia","Serbia","Total","Total","716"
"2013","Slovakia","Russia","Total","Total","1,835"
"2013","Slovakia","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","0"
"2013","Slovakia","Eritrea","Total","Total","0"
